contig	polya_length	coverage	run	condition
ENST00000303795.9	19	2	s4_r2	s4
ENST00000303887.10	61	1	s4_r2	s4
ENST00000303904.8	53	97	s4_r2	s4
ENST00000303921.3	58	2	s4_r2	s4
ENST00000303924.5	86	380	s4_r2	s4
ENST00000303927.4	46	176	s4_r2	s4
ENST00000303961.9	53	29	s4_r2	s4
ENST00000303991.5	94	1	s4_r2	s4
ENST00000304004.7	120	2	s4_r2	s4
ENST00000304031.8	42	12	s4_r2	s4
ENST00000304032.13	39	3	s4_r2	s4
ENST00000304043.10	59	477	s4_r2	s4
ENST00000304046.7	36	30	s4_r2	s4
ENST00000304056.9	60	14	s4_r2	s4
ENST00000304058.8	223	1	s4_r2	s4
ENST00000304060.10	16	1	s4_r2	s4
ENST00000304061.8	74	11	s4_r2	s4
ENST00000304116.10	82	3	s4_r2	s4
ENST00000304141.5	64	15	s4_r2	s4
ENST00000304164.8	50	2	s4_r2	s4
ENST00000304177.10	120	14	s4_r2	s4
ENST00000304191.4	91	33	s4_r2	s4
ENST00000304222.3	127	20	s4_r2	s4
ENST00000304271.11	112	106	s4_r2	s4
ENST00000304298.4	105	1	s4_r2	s4
ENST00000304301.10	104	29	s4_r2	s4
ENST00000304312.5	52	124	s4_r2	s4
ENST00000304330.9	37	4	s4_r2	s4
ENST00000304332.8	63	1	s4_r2	s4
ENST00000304338.8	103	2	s4_r2	s4
ENST00000304363.9	17	6	s4_r2	s4
ENST00000304385.8	35	8	s4_r2	s4
ENST00000304400.12	155	3	s4_r2	s4
ENST00000304414.12	39	43	s4_r2	s4
ENST00000304430.10	173	5	s4_r2	s4
ENST00000304434.11	106	75	s4_r2	s4
ENST00000304449.8	37	4	s4_r2	s4
ENST00000304478.9	113	13	s4_r2	s4
ENST00000304494.10	48	148	s4_r2	s4
ENST00000304511.7	42	29	s4_r2	s4
ENST00000304516.11	83	10	s4_r2	s4
ENST00000304527.8	38	3	s4_r2	s4
ENST00000304543.10	44	1	s4_r2	s4
ENST00000304568.4	142	1	s4_r2	s4
ENST00000304593.14	48	40	s4_r2	s4
ENST00000304611.13	44	8	s4_r2	s4
ENST00000304636.9	148	1478	s4_r2	s4
ENST00000304658.10	39	68	s4_r2	s4
ENST00000304661.6	110	26	s4_r2	s4
ENST00000304685.8	140	2	s4_r2	s4
ENST00000304698.10	85	4	s4_r2	s4
ENST00000304725.3	148	2	s4_r2	s4
ENST00000304734.9	124	14	s4_r2	s4
ENST00000304735.4	121	43	s4_r2	s4
ENST00000304743.7	86	9	s4_r2	s4
ENST00000304748.5	65	1	s4_r2	s4
ENST00000304758.5	22	1	s4_r2	s4
ENST00000304771.8	69	4	s4_r2	s4
ENST00000304786.12	70	192	s4_r2	s4
ENST00000304788.4	24	6	s4_r2	s4
ENST00000304800.14	56	70	s4_r2	s4
ENST00000304842.6	41	70	s4_r2	s4
ENST00000304858.7	54	81	s4_r2	s4
ENST00000304863.6	54	110	s4_r2	s4
ENST00000304874.14	51	37	s4_r2	s4
ENST00000304895.9	172	17	s4_r2	s4
ENST00000304905.10	47	1	s4_r2	s4
ENST00000304920.3	75	3	s4_r2	s4
ENST00000304926.7	140	1	s4_r2	s4
ENST00000304952.11	40	1	s4_r2	s4
ENST00000304979.8	111	17	s4_r2	s4
ENST00000304987.4	167	14	s4_r2	s4
ENST00000304992.11	31	18	s4_r2	s4
ENST00000305031.5	69	6	s4_r2	s4
ENST00000305097.6	142	1	s4_r2	s4
ENST00000305103.4	37	12	s4_r2	s4
ENST00000305105.3	49	145	s4_r2	s4
ENST00000305108.10	99	1	s4_r2	s4
ENST00000305123.6	63	9	s4_r2	s4
ENST00000305135.10	117	9	s4_r2	s4
ENST00000305218.9	117	43	s4_r2	s4
ENST00000305232.10	40	3	s4_r2	s4
ENST00000305233.6	146	3	s4_r2	s4
ENST00000305253.8	98	3	s4_r2	s4
ENST00000305264.8	36	28	s4_r2	s4
ENST00000305321.4	49	42	s4_r2	s4
ENST00000305352.7	90	7	s4_r2	s4
ENST00000305364.9	119	26	s4_r2	s4
ENST00000305366.8	125	173	s4_r2	s4
ENST00000305386.4	138	96	s4_r2	s4
ENST00000305409.3	84	37	s4_r2	s4
ENST00000305428.8	133	1	s4_r2	s4
ENST00000305476.10	233	4	s4_r2	s4
ENST00000305494.6	160	6	s4_r2	s4
ENST00000305510.4	20	4	s4_r2	s4
ENST00000305513.12	67	1	s4_r2	s4
ENST00000305533.10	34	81	s4_r2	s4
ENST00000305536.11	70	9	s4_r2	s4
ENST00000305544.9	187	77	s4_r2	s4
ENST00000305557.9	74	2	s4_r2	s4
ENST00000305560.11	37	4	s4_r2	s4
ENST00000305579.7	100	1	s4_r2	s4
ENST00000305586.11	84	1	s4_r2	s4
ENST00000305596.8	97	41	s4_r2	s4
ENST00000305626.6	52	2	s4_r2	s4
ENST00000305632.11	119	46	s4_r2	s4
ENST00000305641.7	67	16	s4_r2	s4
ENST00000305737.6	159	1	s4_r2	s4
ENST00000305747.11	135	8	s4_r2	s4
ENST00000305768.10	91	5	s4_r2	s4
ENST00000305783.13	55	1	s4_r2	s4
ENST00000305784.7	87	21	s4_r2	s4
ENST00000305786.7	104	221	s4_r2	s4
ENST00000305798.8	98	36	s4_r2	s4
ENST00000305850.10	58	4	s4_r2	s4
ENST00000305866.10	138	7	s4_r2	s4
ENST00000305877.13	111	6	s4_r2	s4
ENST00000305883.6	87	1	s4_r2	s4
ENST00000305885.3	135	9	s4_r2	s4
ENST00000305904.11	149	1	s4_r2	s4
ENST00000305921.8	85	1	s4_r2	s4
ENST00000305943.9	59	89	s4_r2	s4
ENST00000305949.6	25	1	s4_r2	s4
ENST00000305958.9	113	13	s4_r2	s4
ENST00000305963.3	139	23	s4_r2	s4
ENST00000305978.7	97	13	s4_r2	s4
ENST00000305997.8	46	29	s4_r2	s4
ENST00000306010.8	99	19	s4_r2	s4
ENST00000306014.10	61	9	s4_r2	s4
ENST00000306024.4	58	55	s4_r2	s4
ENST00000306049.9	253	1	s4_r2	s4
ENST00000306052.12	32	3	s4_r2	s4
ENST00000306058.9	174	3	s4_r2	s4
ENST00000306061.10	38	165	s4_r2	s4
ENST00000306065.9	26	18	s4_r2	s4
ENST00000306071.7	90	1	s4_r2	s4
ENST00000306077.5	39	66	s4_r2	s4
ENST00000306085.11	28	2	s4_r2	s4
ENST00000306103.3	117	1	s4_r2	s4
ENST00000306107.9	98	61	s4_r2	s4
ENST00000306108.10	21	14	s4_r2	s4
ENST00000306121.8	55	50	s4_r2	s4
ENST00000306125.12	46	45	s4_r2	s4
ENST00000306145.10	96	11	s4_r2	s4
ENST00000306156.8	148	6	s4_r2	s4
ENST00000306177.9	4	2	s4_r2	s4
ENST00000306185.8	66	53	s4_r2	s4
ENST00000306193.8	109	6	s4_r2	s4
ENST00000306200.7	75	23	s4_r2	s4
ENST00000306243.7	116	19	s4_r2	s4
ENST00000306270.12	138	15	s4_r2	s4
ENST00000306279.4	38	25	s4_r2	s4
ENST00000306306.8	134	8	s4_r2	s4
ENST00000306324.4	2	1	s4_r2	s4
ENST00000306336.6	80	4	s4_r2	s4
ENST00000306349.13	57	4	s4_r2	s4
ENST00000306353.7	159	8	s4_r2	s4
ENST00000306357.9	42	31	s4_r2	s4
ENST00000306368.9	40	136	s4_r2	s4
ENST00000306376.10	59	23	s4_r2	s4
ENST00000306384.5	60	65	s4_r2	s4
ENST00000306385.10	170	35	s4_r2	s4
ENST00000306433.9	124	13	s4_r2	s4
ENST00000306434.8	102	183	s4_r2	s4
ENST00000306442.5	66	109	s4_r2	s4
ENST00000306465.8	29	3	s4_r2	s4
ENST00000306467.10	151	3	s4_r2	s4
ENST00000306480.11	84	3	s4_r2	s4
ENST00000306502.6	94	1	s4_r2	s4
ENST00000306503.5	25	18	s4_r2	s4
ENST00000306534.8	40	1	s4_r2	s4
ENST00000306562.8	45	19	s4_r2	s4
ENST00000306585.9	195	9	s4_r2	s4
ENST00000306593.2	85	1	s4_r2	s4
ENST00000306601.9	44	1	s4_r2	s4
ENST00000306627.8	97	103	s4_r2	s4
ENST00000306645.10	122	16	s4_r2	s4
ENST00000306688.8	38	2	s4_r2	s4
ENST00000306704.10	71	7	s4_r2	s4
ENST00000306708.11	68	2	s4_r2	s4
ENST00000306726.6	58	1	s4_r2	s4
ENST00000306730.8	49	40	s4_r2	s4
ENST00000306735.10	83	13	s4_r2	s4
ENST00000306739.9	73	15	s4_r2	s4
ENST00000306749.4	48	31	s4_r2	s4
ENST00000306796.10	52	16	s4_r2	s4
ENST00000306801.8	40	2	s4_r2	s4
ENST00000306802.8	59	1	s4_r2	s4
ENST00000306821.3	65	1	s4_r2	s4
ENST00000306823.10	80	4	s4_r2	s4
ENST00000306846.8	55	46	s4_r2	s4
ENST00000306851.10	32	1	s4_r2	s4
ENST00000306862.7	113	1	s4_r2	s4
ENST00000306869.7	43	39	s4_r2	s4
ENST00000306875.10	50	15	s4_r2	s4
ENST00000306888.6	64	2	s4_r2	s4
ENST00000306897.9	51	15	s4_r2	s4
ENST00000306908.10	173	2	s4_r2	s4
ENST00000306910.9	103	3	s4_r2	s4
ENST00000306917.5	27	25	s4_r2	s4
ENST00000306932.10	19	3	s4_r2	s4
ENST00000306954.5	128	1	s4_r2	s4
ENST00000306984.8	65	27	s4_r2	s4
ENST00000306999.7	37	17	s4_r2	s4
ENST00000307017.9	79	8	s4_r2	s4
ENST00000307046.8	115	1	s4_r2	s4
ENST00000307063.9	22	2	s4_r2	s4
ENST00000307076.8	48	25	s4_r2	s4
ENST00000307102.10	52	127	s4_r2	s4
ENST00000307106.3	81	8	s4_r2	s4
ENST00000307114.11	36	3	s4_r2	s4
ENST00000307116.6	114	94	s4_r2	s4
ENST00000307126.10	61	5	s4_r2	s4
ENST00000307145.4	88	12	s4_r2	s4
ENST00000307149.10	123	14	s4_r2	s4
ENST00000307179.9	101	10	s4_r2	s4
ENST00000307201.5	136	8	s4_r2	s4
ENST00000307227.10	42	55	s4_r2	s4
ENST00000307236.8	81	1	s4_r2	s4
ENST00000307259.9	69	50	s4_r2	s4
ENST00000307275.7	100	1	s4_r2	s4
ENST00000307289.10	203	1	s4_r2	s4
ENST00000307296.8	95	65	s4_r2	s4
ENST00000307305.12	69	7	s4_r2	s4
ENST00000307355.12	12	1	s4_r2	s4
ENST00000307358.7	113	1	s4_r2	s4
ENST00000307363.10	150	99	s4_r2	s4
ENST00000307365.4	107	132	s4_r2	s4
ENST00000307366.8	41	22	s4_r2	s4
ENST00000307377.12	169	6	s4_r2	s4
ENST00000307407.8	49	6056	s4_r2	s4
ENST00000307422.9	34	4	s4_r2	s4
ENST00000307441.13	143	1	s4_r2	s4
ENST00000307450.11	29	3	s4_r2	s4
ENST00000307471.8	57	6	s4_r2	s4
ENST00000307522.5	17	5	s4_r2	s4
ENST00000307533.10	64	8	s4_r2	s4
ENST00000307534.9	126	6	s4_r2	s4
ENST00000307584.6	88	4	s4_r2	s4
ENST00000307588.8	20	1	s4_r2	s4
ENST00000307602.9	107	6	s4_r2	s4
ENST00000307630.5	128	101	s4_r2	s4
ENST00000307641.9	44	6	s4_r2	s4
ENST00000307650.9	51	40	s4_r2	s4
ENST00000307658.12	139	3	s4_r2	s4
ENST00000307659.6	121	4	s4_r2	s4
ENST00000307662.5	51	11	s4_r2	s4
ENST00000307671.12	71	10	s4_r2	s4
ENST00000307677.5	82	6	s4_r2	s4
ENST00000307712.11	45	156	s4_r2	s4
ENST00000307714.12	117	7	s4_r2	s4
ENST00000307719.9	170	7	s4_r2	s4
ENST00000307720.4	110	16	s4_r2	s4
ENST00000307729.12	52	2	s4_r2	s4
ENST00000307731.2	111	9	s4_r2	s4
ENST00000307741.11	123	22	s4_r2	s4
ENST00000307750.5	7	1	s4_r2	s4
ENST00000307767.13	96	89	s4_r2	s4
ENST00000307790.8	118	11	s4_r2	s4
ENST00000307826.5	125	134	s4_r2	s4
ENST00000307834.9	55	3	s4_r2	s4
ENST00000307839.10	54	2004	s4_r2	s4
ENST00000307845.8	37	20	s4_r2	s4
ENST00000307849.7	20	2	s4_r2	s4
ENST00000307864.3	44	3	s4_r2	s4
ENST00000307877.7	39	23	s4_r2	s4
ENST00000307886.8	119	2	s4_r2	s4
ENST00000307892.13	35	87	s4_r2	s4
ENST00000307897.10	209	5	s4_r2	s4
ENST00000307954.12	16	2	s4_r2	s4
ENST00000307961.11	63	917	s4_r2	s4
ENST00000307968.11	90	3	s4_r2	s4
ENST00000307972.10	30	2	s4_r2	s4
ENST00000307979.7	45	2	s4_r2	s4
ENST00000307980.7	7	2	s4_r2	s4
ENST00000307998.11	162	296	s4_r2	s4
ENST00000308018.9	47	34	s4_r2	s4
ENST00000308020.6	106	17	s4_r2	s4
ENST00000308022.7	43	36	s4_r2	s4
ENST00000308025.8	68	25	s4_r2	s4
ENST00000308031.10	101	2	s4_r2	s4
ENST00000308064.7	149	1	s4_r2	s4
ENST00000308086.3	37	4	s4_r2	s4
ENST00000308110.9	67	9	s4_r2	s4
ENST00000308127.9	26	7	s4_r2	s4
ENST00000308153.9	64	40	s4_r2	s4
ENST00000308158.10	55	3	s4_r2	s4
ENST00000308159.10	74	18	s4_r2	s4
ENST00000308162.10	69	735	s4_r2	s4
ENST00000308167.10	90	6	s4_r2	s4
ENST00000308177.5	86	9	s4_r2	s4
ENST00000308191.11	59	3	s4_r2	s4
ENST00000308197.10	270	4	s4_r2	s4
ENST00000308214.13	19	2	s4_r2	s4
ENST00000308234.11	78	18	s4_r2	s4
ENST00000308259.10	58	21	s4_r2	s4
ENST00000308271.14	42	7	s4_r2	s4
ENST00000308275.8	55	26	s4_r2	s4
ENST00000308278.13	94	52	s4_r2	s4
ENST00000308317.12	65	3	s4_r2	s4
ENST00000308330.3	102	8	s4_r2	s4
ENST00000308354.11	44	72	s4_r2	s4
ENST00000308360.8	137	37	s4_r2	s4
ENST00000308361.10	136	1	s4_r2	s4
ENST00000308377.8	47	4	s4_r2	s4
ENST00000308388.7	84	22	s4_r2	s4
ENST00000308394.9	23	9	s4_r2	s4
ENST00000308406.9	35	1	s4_r2	s4
ENST00000308418.10	48	21	s4_r2	s4
ENST00000308436.11	115	6	s4_r2	s4
ENST00000308440.11	70	1	s4_r2	s4
ENST00000308478.10	129	1	s4_r2	s4
ENST00000308482.14	45	36	s4_r2	s4
ENST00000308488.11	117	4	s4_r2	s4
ENST00000308508.5	107	1	s4_r2	s4
ENST00000308511.8	129	6	s4_r2	s4
ENST00000308521.10	43	2	s4_r2	s4
ENST00000308527.6	130	11	s4_r2	s4
ENST00000308580.12	33	23	s4_r2	s4
ENST00000308588.10	27	15	s4_r2	s4
ENST00000308595.10	143	27	s4_r2	s4
ENST00000308639.13	52	7	s4_r2	s4
ENST00000308660.6	93	98	s4_r2	s4
ENST00000308677.9	66	3	s4_r2	s4
ENST00000308683.3	71	56	s4_r2	s4
ENST00000308696.11	41	41	s4_r2	s4
ENST00000308713.9	158	6	s4_r2	s4
ENST00000308733.9	100	1	s4_r2	s4
ENST00000308736.7	107	15	s4_r2	s4
ENST00000308742.9	81	3	s4_r2	s4
ENST00000308748.10	15	3	s4_r2	s4
ENST00000308774.6	153	3	s4_r2	s4
ENST00000308775.7	124	5	s4_r2	s4
ENST00000308807.12	62	7	s4_r2	s4
ENST00000308824.11	149	7	s4_r2	s4
ENST00000308831.7	57	15	s4_r2	s4
ENST00000308860.11	27	1	s4_r2	s4
ENST00000308874.12	142	4	s4_r2	s4
ENST00000308893.9	25	4	s4_r2	s4
ENST00000308924.9	54	5	s4_r2	s4
ENST00000308941.9	140	1	s4_r2	s4
ENST00000308961.5	59	194	s4_r2	s4
ENST00000308964.7	107	5	s4_r2	s4
ENST00000308982.12	76	14	s4_r2	s4
ENST00000308987.6	90	17	s4_r2	s4
ENST00000309007.9	64	49	s4_r2	s4
ENST00000309032.8	66	70	s4_r2	s4
ENST00000309033.5	70	6	s4_r2	s4
ENST00000309035.11	75	5	s4_r2	s4
ENST00000309042.12	106	10	s4_r2	s4
ENST00000309048.8	37	9	s4_r2	s4
ENST00000309050.9	34	3	s4_r2	s4
ENST00000309052.8	89	5	s4_r2	s4
ENST00000309060.7	56	4	s4_r2	s4
ENST00000309061.12	34	8	s4_r2	s4
ENST00000309083.8	64	28	s4_r2	s4
ENST00000309099.7	12	3	s4_r2	s4
ENST00000309100.8	146	10	s4_r2	s4
ENST00000309117.11	67	5	s4_r2	s4
ENST00000309134.9	35	9	s4_r2	s4
ENST00000309137.13	44	26	s4_r2	s4
ENST00000309166.8	81	8	s4_r2	s4
ENST00000309182.9	158	4	s4_r2	s4
ENST00000309190.9	38	18	s4_r2	s4
ENST00000309195.9	122	28	s4_r2	s4
ENST00000309212.11	132	71	s4_r2	s4
ENST00000309244.9	42	63	s4_r2	s4
ENST00000309246.9	59	1	s4_r2	s4
ENST00000309268.11	63	14552	s4_r2	s4
ENST00000309276.10	166	3	s4_r2	s4
ENST00000309295.9	66	11	s4_r2	s4
ENST00000309311.7	59	1254	s4_r2	s4
ENST00000309315.9	60	2	s4_r2	s4
ENST00000309318.8	56	374	s4_r2	s4
ENST00000309324.9	65	92	s4_r2	s4
ENST00000309328.8	46	16	s4_r2	s4
ENST00000309340.11	37	30	s4_r2	s4
ENST00000309352.4	126	32	s4_r2	s4
ENST00000309357.8	122	1	s4_r2	s4
ENST00000309366.9	47	82	s4_r2	s4
ENST00000309377.9	56	7	s4_r2	s4
ENST00000309383.6	31	2	s4_r2	s4
ENST00000309395.7	72	11	s4_r2	s4
ENST00000309415.8	33	8	s4_r2	s4
ENST00000309422.7	78	20	s4_r2	s4
ENST00000309424.8	137	7	s4_r2	s4
ENST00000309428.10	106	4	s4_r2	s4
ENST00000309439.9	42	5	s4_r2	s4
ENST00000309446.11	140	7	s4_r2	s4
ENST00000309451.7	59	61	s4_r2	s4
ENST00000309469.9	29	1	s4_r2	s4
ENST00000309519.8	88	24	s4_r2	s4
ENST00000309522.8	42	14	s4_r2	s4
ENST00000309534.10	28	16	s4_r2	s4
ENST00000309558.8	53	2	s4_r2	s4
ENST00000309575.5	145	5	s4_r2	s4
ENST00000309576.11	28	2	s4_r2	s4
ENST00000309579.7	56	171	s4_r2	s4
ENST00000309585.9	180	1	s4_r2	s4
ENST00000309594.5	37	69	s4_r2	s4
ENST00000309602.5	126	13	s4_r2	s4
ENST00000309657.8	37	8	s4_r2	s4
ENST00000309660.10	14	2	s4_r2	s4
ENST00000309683.11	2	4	s4_r2	s4
ENST00000309733.6	41	15	s4_r2	s4
ENST00000309755.9	186	1	s4_r2	s4
ENST00000309758.6	76	1	s4_r2	s4
ENST00000309777.11	153	12	s4_r2	s4
ENST00000309794.16	44	35	s4_r2	s4
ENST00000309822.7	72	19	s4_r2	s4
ENST00000309859.8	47	17	s4_r2	s4
ENST00000309863.11	111	9	s4_r2	s4
ENST00000309868.12	118	2	s4_r2	s4
ENST00000309877.11	49	2	s4_r2	s4
ENST00000309909.10	108	1	s4_r2	s4
ENST00000309922.7	50	28	s4_r2	s4
ENST00000309931.3	156	13	s4_r2	s4
ENST00000309951.8	86	74	s4_r2	s4
ENST00000309955.8	27	7	s4_r2	s4
ENST00000309957.3	58	4	s4_r2	s4
ENST00000309964.8	123	3	s4_r2	s4
ENST00000309971.9	41	11	s4_r2	s4
ENST00000309979.11	45	6	s4_r2	s4
ENST00000309983.5	29	17	s4_r2	s4
ENST00000309993.3	112	3	s4_r2	s4
ENST00000310015.12	197	6	s4_r2	s4
ENST00000310032.12	79	1	s4_r2	s4
ENST00000310045.9	67	9	s4_r2	s4
ENST00000310046.9	32	7	s4_r2	s4
ENST00000310053.10	41	4	s4_r2	s4
ENST00000310054.9	46	5	s4_r2	s4
ENST00000310074.8	112	5	s4_r2	s4
ENST00000310078.13	29	69	s4_r2	s4
ENST00000310085.6	25	2	s4_r2	s4
ENST00000310092.12	108	79	s4_r2	s4
ENST00000310109.5	79	3	s4_r2	s4
ENST00000310118.9	47	169	s4_r2	s4
ENST00000310137.5	122	18	s4_r2	s4
ENST00000310144.11	58	105	s4_r2	s4
ENST00000310256.7	125	13	s4_r2	s4
ENST00000310271.6	36	23	s4_r2	s4
ENST00000310298.8	94	11	s4_r2	s4
ENST00000310300.11	20	2	s4_r2	s4
ENST00000310301.9	71	9	s4_r2	s4
ENST00000310325.10	172	41	s4_r2	s4
ENST00000310331.3	55	7	s4_r2	s4
ENST00000310340.9	71	2	s4_r2	s4
ENST00000310343.13	17	1	s4_r2	s4
ENST00000310380.11	123	16	s4_r2	s4
ENST00000310389.6	123	5	s4_r2	s4
ENST00000310392.5	79	5	s4_r2	s4
ENST00000310396.10	64	8	s4_r2	s4
ENST00000310397.13	186	3	s4_r2	s4
ENST00000310421.5	70	4	s4_r2	s4
ENST00000310430.11	94	11	s4_r2	s4
ENST00000310441.12	33	2	s4_r2	s4
ENST00000310442.5	100	33	s4_r2	s4
ENST00000310447.10	45	1	s4_r2	s4
ENST00000310450.8	22	1	s4_r2	s4
ENST00000310454.10	69	3	s4_r2	s4
ENST00000310455.4	151	3	s4_r2	s4
ENST00000310463.10	106	6	s4_r2	s4
ENST00000310483.10	34	2	s4_r2	s4
ENST00000310496.9	92	23	s4_r2	s4
ENST00000310512.4	19	3	s4_r2	s4
ENST00000310513.10	40	7	s4_r2	s4
ENST00000310528.9	43	38	s4_r2	s4
ENST00000310542.3	72	1	s4_r2	s4
ENST00000310564.10	95	2	s4_r2	s4
ENST00000310571.8	60	16	s4_r2	s4
ENST00000310574.8	55	3	s4_r2	s4
ENST00000310585.4	62	2	s4_r2	s4
ENST00000310594.7	136	2	s4_r2	s4
ENST00000310597.6	47	11	s4_r2	s4
ENST00000310604.8	18	1	s4_r2	s4
ENST00000310611.8	180	1	s4_r2	s4
ENST00000310613.8	59	7	s4_r2	s4
ENST00000310614.12	85	12	s4_r2	s4
ENST00000310624.7	80	20	s4_r2	s4
ENST00000310645.9	5	2	s4_r2	s4
ENST00000310653.10	95	73	s4_r2	s4
ENST00000310706.9	56	8	s4_r2	s4
ENST00000310754.5	14	1	s4_r2	s4
ENST00000310775.12	135	1	s4_r2	s4
ENST00000310776.9	76	4	s4_r2	s4
ENST00000310786.10	128	177	s4_r2	s4
ENST00000310806.9	65	2	s4_r2	s4
ENST00000310816.8	79	1	s4_r2	s4
ENST00000310823.8	120	13	s4_r2	s4
ENST00000310826.10	111	2	s4_r2	s4
ENST00000310842.9	59	1	s4_r2	s4
ENST00000310847.8	44	3	s4_r2	s4
ENST00000310850.9	194	1	s4_r2	s4
ENST00000310858.10	45	1	s4_r2	s4
ENST00000310864.11	81	5	s4_r2	s4
ENST00000310898.5	225	1	s4_r2	s4
ENST00000310917.6	0	1	s4_r2	s4
ENST00000310924.7	111	11	s4_r2	s4
ENST00000310931.10	49	136	s4_r2	s4
ENST00000310955.11	81	1	s4_r2	s4
ENST00000310958.10	74	129	s4_r2	s4
ENST00000310974.8	163	22	s4_r2	s4
ENST00000310981.6	119	8	s4_r2	s4
ENST00000310999.11	34	47	s4_r2	s4
ENST00000311001.9	111	1	s4_r2	s4
ENST00000311008.16	48	12	s4_r2	s4
ENST00000311015.7	8	1	s4_r2	s4
ENST00000311044.8	25	1	s4_r2	s4
ENST00000311048.11	39	2	s4_r2	s4
ENST00000311051.7	49	10	s4_r2	s4
ENST00000311052.10	54	50	s4_r2	s4
ENST00000311083.10	53	22	s4_r2	s4
ENST00000311085.8	81	3	s4_r2	s4
ENST00000311086.9	34	46	s4_r2	s4
ENST00000311101.9	47	8	s4_r2	s4
ENST00000311111.11	42	896	s4_r2	s4
ENST00000311124.9	75	10	s4_r2	s4
ENST00000311127.9	85	107	s4_r2	s4
ENST00000311128.10	45	2	s4_r2	s4
ENST00000311129.9	151	1	s4_r2	s4
ENST00000311141.7	41	45	s4_r2	s4
ENST00000311148.9	101	3	s4_r2	s4
ENST00000311151.9	144	76	s4_r2	s4
ENST00000311160.14	99	28	s4_r2	s4
ENST00000311172.11	113	5	s4_r2	s4
ENST00000311180.9	116	17	s4_r2	s4
ENST00000311181.5	127	21	s4_r2	s4
ENST00000311189.8	56	34	s4_r2	s4
ENST00000311191.10	147	10	s4_r2	s4
ENST00000311208.13	158	1	s4_r2	s4
ENST00000311212.9	50	25	s4_r2	s4
ENST00000311223.9	130	3	s4_r2	s4
ENST00000311227.6	106	4	s4_r2	s4
ENST00000311234.9	32	7	s4_r2	s4
ENST00000311275.11	279	1	s4_r2	s4
ENST00000311277.9	56	10	s4_r2	s4
ENST00000311320.9	35	7	s4_r2	s4
ENST00000311330.4	137	29	s4_r2	s4
ENST00000311331.12	27	4	s4_r2	s4
ENST00000311337.11	52	25	s4_r2	s4
ENST00000311350.8	71	3	s4_r2	s4
ENST00000311351.9	39	58	s4_r2	s4
ENST00000311364.8	52	1	s4_r2	s4
ENST00000311380.8	145	2	s4_r2	s4
ENST00000311381.8	41	9	s4_r2	s4
ENST00000311403.4	98	9	s4_r2	s4
ENST00000311413.5	129	11	s4_r2	s4
ENST00000311417.7	51	40	s4_r2	s4
ENST00000311450.9	35	1	s4_r2	s4
ENST00000311459.12	52	1	s4_r2	s4
ENST00000311469.9	81	1	s4_r2	s4
ENST00000311481.11	104	180	s4_r2	s4
ENST00000311487.9	47	155	s4_r2	s4
ENST00000311502.12	47	5	s4_r2	s4
ENST00000311506.10	29	7	s4_r2	s4
ENST00000311521.8	44	2	s4_r2	s4
ENST00000311528.10	57	3318	s4_r2	s4
ENST00000311534.6	47	2	s4_r2	s4
ENST00000311549.11	61	2003	s4_r2	s4
ENST00000311559.13	174	3	s4_r2	s4
ENST00000311565.4	34	5	s4_r2	s4
ENST00000311601.6	85	40	s4_r2	s4
ENST00000311630.7	106	4	s4_r2	s4
ENST00000311635.12	58	14	s4_r2	s4
ENST00000311637.9	35	5	s4_r2	s4
ENST00000311638.7	71	4	s4_r2	s4
ENST00000311652.10	291	1	s4_r2	s4
ENST00000311661.4	50	6	s4_r2	s4
ENST00000311669.12	164	27	s4_r2	s4
ENST00000311672.10	53	316	s4_r2	s4
ENST00000311713.11	94	2	s4_r2	s4
ENST00000311734.6	139	1	s4_r2	s4
ENST00000311764.3	89	10	s4_r2	s4
ENST00000311765.4	65	2	s4_r2	s4
ENST00000311772.10	64	19	s4_r2	s4
ENST00000311785.11	38	30	s4_r2	s4
ENST00000311806.8	46	34	s4_r2	s4
ENST00000311832.5	48	54	s4_r2	s4
ENST00000311852.11	100	40	s4_r2	s4
ENST00000311862.10	119	6	s4_r2	s4
ENST00000311873.9	126	2	s4_r2	s4
ENST00000311890.14	53	3	s4_r2	s4
ENST00000311893.14	48	68	s4_r2	s4
ENST00000311915.12	137	1	s4_r2	s4
ENST00000311916.8	68	5	s4_r2	s4
ENST00000311922.4	150	5	s4_r2	s4
ENST00000311936.8	85	9	s4_r2	s4
ENST00000311956.9	86	24	s4_r2	s4
ENST00000311990.4	20	1	s4_r2	s4
ENST00000312037.6	37	39	s4_r2	s4
ENST00000312046.10	89	4	s4_r2	s4
ENST00000312049.11	30	5	s4_r2	s4
ENST00000312055.9	112	2	s4_r2	s4
ENST00000312108.12	195	1	s4_r2	s4
ENST00000312134.3	160	2	s4_r2	s4
ENST00000312175.7	49	118	s4_r2	s4
ENST00000312184.6	63	37	s4_r2	s4
ENST00000312189.10	30	3	s4_r2	s4
ENST00000312196.10	173	15	s4_r2	s4
ENST00000312234.6	104	8	s4_r2	s4
ENST00000312239.10	116	9	s4_r2	s4
ENST00000312251.8	174	8	s4_r2	s4
ENST00000312263.10	52	29	s4_r2	s4
ENST00000312280.9	174	1	s4_r2	s4
ENST00000312316.9	14	2	s4_r2	s4
ENST00000312352.11	29	3	s4_r2	s4
ENST00000312358.12	212	1	s4_r2	s4
