contig	polya_length	coverage	run	condition
ENST00000323699.9	77	20	s1_r2	s1
ENST00000323701.11	81	10	s1_r2	s1
ENST00000323702.9	115	1	s1_r2	s1
ENST00000323703.11	16	1	s1_r2	s1
ENST00000323716.8	49	4	s1_r2	s1
ENST00000323786.10	33	6	s1_r2	s1
ENST00000323798.8	86	33	s1_r2	s1
ENST00000323817.7	35	1	s1_r2	s1
ENST00000323848.14	102	14	s1_r2	s1
ENST00000323851.13	38	32	s1_r2	s1
ENST00000323853.10	39	10	s1_r2	s1
ENST00000323854.9	44	4	s1_r2	s1
ENST00000323926.10	196	272	s1_r2	s1
ENST00000323927.3	36	9	s1_r2	s1
ENST00000323929.8	157	3	s1_r2	s1
ENST00000323940.9	128	1	s1_r2	s1
ENST00000323959.9	107	3	s1_r2	s1
ENST00000323963.10	101	35	s1_r2	s1
ENST00000323981.6	3	1	s1_r2	s1
ENST00000323984.8	182	2	s1_r2	s1
ENST00000324052.10	157	1	s1_r2	s1
ENST00000324079.11	61	1	s1_r2	s1
ENST00000324093.9	36	13	s1_r2	s1
ENST00000324096.9	21	6	s1_r2	s1
ENST00000324103.11	22	1	s1_r2	s1
ENST00000324109.9	163	1	s1_r2	s1
ENST00000324170.7	16	2	s1_r2	s1
ENST00000324189.5	15	1	s1_r2	s1
ENST00000324194.12	178	2	s1_r2	s1
ENST00000324196.9	144	2	s1_r2	s1
ENST00000324198.11	17	1	s1_r2	s1
ENST00000324210.10	64	3	s1_r2	s1
ENST00000324219.8	27	3	s1_r2	s1
ENST00000324225.9	42	1	s1_r2	s1
ENST00000324238.7	58	4	s1_r2	s1
ENST00000324262.9	133	13	s1_r2	s1
ENST00000324266.10	44	2	s1_r2	s1
ENST00000324300.10	112	2	s1_r2	s1
ENST00000324301.12	128	1	s1_r2	s1
ENST00000324306.11	67	5	s1_r2	s1
ENST00000324333.14	38	3	s1_r2	s1
ENST00000324344.9	127	4	s1_r2	s1
ENST00000324348.9	158	1	s1_r2	s1
ENST00000324366.13	30	10	s1_r2	s1
ENST00000324379.10	117	7	s1_r2	s1
ENST00000324411.8	140	1	s1_r2	s1
ENST00000324439.10	134	7	s1_r2	s1
ENST00000324453.13	103	6	s1_r2	s1
ENST00000324460.7	119	325	s1_r2	s1
ENST00000324501.10	121	4	s1_r2	s1
ENST00000324557.9	62	4	s1_r2	s1
ENST00000324593.10	134	1	s1_r2	s1
ENST00000324679.5	106	4	s1_r2	s1
ENST00000324685.11	41	5	s1_r2	s1
ENST00000324762.10	273	1	s1_r2	s1
ENST00000324774.9	147	1	s1_r2	s1
ENST00000324787.10	53	12	s1_r2	s1
ENST00000324816.11	38	1	s1_r2	s1
ENST00000324817.6	261	3	s1_r2	s1
ENST00000324822.15	176	1	s1_r2	s1
ENST00000324849.9	40	23	s1_r2	s1
ENST00000324862.7	95	6	s1_r2	s1
ENST00000324868.13	104	12	s1_r2	s1
ENST00000324871.12	110	7	s1_r2	s1
ENST00000324873.8	100	56	s1_r2	s1
ENST00000324913.9	65	2	s1_r2	s1
ENST00000324932.12	55	2	s1_r2	s1
ENST00000324953.9	42	2	s1_r2	s1
ENST00000324954.10	109	1	s1_r2	s1
ENST00000324987.4	84	1	s1_r2	s1
ENST00000325006.7	153	1	s1_r2	s1
ENST00000325083.12	71	3	s1_r2	s1
ENST00000325094.9	66	7	s1_r2	s1
ENST00000325102.13	60	2	s1_r2	s1
ENST00000325103.10	79	3	s1_r2	s1
ENST00000325110.11	86	38	s1_r2	s1
ENST00000325123.5	96	1	s1_r2	s1
ENST00000325144.5	33	6	s1_r2	s1
ENST00000325147.13	146	11	s1_r2	s1
ENST00000325167.9	59	5	s1_r2	s1
ENST00000325180.12	21	2	s1_r2	s1
ENST00000325192.8	99	3	s1_r2	s1
ENST00000325207.9	102	4	s1_r2	s1
ENST00000325222.9	106	8	s1_r2	s1
ENST00000325223.7	89	6	s1_r2	s1
ENST00000325234.5	25	2	s1_r2	s1
ENST00000325279.4	25	2	s1_r2	s1
ENST00000325285.8	77	20	s1_r2	s1
ENST00000325301.7	79	9	s1_r2	s1
ENST00000325303.9	70	1	s1_r2	s1
ENST00000325307.12	47	5	s1_r2	s1
ENST00000325318.10	144	8	s1_r2	s1
ENST00000325324.11	132	3	s1_r2	s1
ENST00000325327.4	77	9	s1_r2	s1
ENST00000325366.14	33	4	s1_r2	s1
ENST00000325385.12	43	2	s1_r2	s1
ENST00000325421.7	98	4	s1_r2	s1
ENST00000325437.9	154	2	s1_r2	s1
ENST00000325438.12	57	4	s1_r2	s1
ENST00000325495.9	152	15	s1_r2	s1
ENST00000325509.5	34	28	s1_r2	s1
ENST00000325542.10	63	4	s1_r2	s1
ENST00000325551.9	47	8	s1_r2	s1
ENST00000325568.9	105	31	s1_r2	s1
ENST00000325599.13	117	5	s1_r2	s1
ENST00000325617.10	29	1	s1_r2	s1
ENST00000325658.3	11	1	s1_r2	s1
ENST00000325674.11	32	1	s1_r2	s1
ENST00000325686.7	47	7	s1_r2	s1
ENST00000325722.8	167	3	s1_r2	s1
ENST00000325748.9	156	13	s1_r2	s1
ENST00000325805.13	184	7	s1_r2	s1
ENST00000325844.9	49	19	s1_r2	s1
ENST00000325881.9	44	2	s1_r2	s1
ENST00000325888.13	154	17	s1_r2	s1
ENST00000325954.9	60	18	s1_r2	s1
ENST00000325974.9	235	7	s1_r2	s1
ENST00000326005.10	87	22	s1_r2	s1
ENST00000326019.10	81	2	s1_r2	s1
ENST00000326035.6	106	1	s1_r2	s1
ENST00000326080.10	240	1	s1_r2	s1
ENST00000326092.8	41	7	s1_r2	s1
ENST00000326132.11	47	9	s1_r2	s1
ENST00000326153.9	36	9	s1_r2	s1
ENST00000326172.9	223	10	s1_r2	s1
ENST00000326181.11	29	19	s1_r2	s1
ENST00000326195.13	13	2	s1_r2	s1
ENST00000326225.3	48	3	s1_r2	s1
ENST00000326232.14	155	6	s1_r2	s1
ENST00000326266.13	236	1	s1_r2	s1
ENST00000326282.5	107	1	s1_r2	s1
ENST00000326291.11	167	3	s1_r2	s1
ENST00000326317.11	139	4	s1_r2	s1
ENST00000326324.10	34	7	s1_r2	s1
ENST00000326335.8	24	2	s1_r2	s1
ENST00000326361.7	52	4	s1_r2	s1
ENST00000326391.6	100	2	s1_r2	s1
ENST00000326397.10	63	8	s1_r2	s1
ENST00000326407.10	74	1	s1_r2	s1
ENST00000326427.11	91	18	s1_r2	s1
ENST00000326434.9	118	1	s1_r2	s1
ENST00000326446.10	105	5	s1_r2	s1
ENST00000326448.12	78	5	s1_r2	s1
ENST00000326474.5	45	1	s1_r2	s1
ENST00000326495.10	101	10	s1_r2	s1
ENST00000326505.4	100	3	s1_r2	s1
ENST00000326577.9	110	306	s1_r2	s1
ENST00000326587.12	64	63	s1_r2	s1
ENST00000326624.2	71	2	s1_r2	s1
ENST00000326631.7	166	5	s1_r2	s1
ENST00000326648.4	113	2	s1_r2	s1
ENST00000326656.12	90	2	s1_r2	s1
ENST00000326674.10	85	8	s1_r2	s1
ENST00000326685.11	61	8	s1_r2	s1
ENST00000326735.13	103	5	s1_r2	s1
ENST00000326737.3	66	2	s1_r2	s1
ENST00000326739.9	46	38	s1_r2	s1
ENST00000326756.4	98	9	s1_r2	s1
ENST00000326764.10	200	1	s1_r2	s1
ENST00000326793.11	30	7	s1_r2	s1
ENST00000326799.7	88	10	s1_r2	s1
ENST00000326837.6	129	6	s1_r2	s1
ENST00000326840.11	139	152	s1_r2	s1
ENST00000326848.7	51	1	s1_r2	s1
ENST00000326857.9	127	1	s1_r2	s1
ENST00000326873.12	67	8	s1_r2	s1
ENST00000326925.11	61	17	s1_r2	s1
ENST00000326932.8	160	57	s1_r2	s1
ENST00000326958.5	91	51	s1_r2	s1
ENST00000326974.9	28	14	s1_r2	s1
ENST00000327031.9	37	9	s1_r2	s1
ENST00000327040.13	104	5	s1_r2	s1
ENST00000327044.7	63	10	s1_r2	s1
ENST00000327064.9	102	4	s1_r2	s1
ENST00000327111.8	59	6	s1_r2	s1
ENST00000327134.7	114	24	s1_r2	s1
ENST00000327141.9	60	62	s1_r2	s1
ENST00000327154.10	179	1	s1_r2	s1
ENST00000327155.10	74	3	s1_r2	s1
ENST00000327158.5	35	2	s1_r2	s1
ENST00000327171.7	229	1	s1_r2	s1
ENST00000327214.5	204	2	s1_r2	s1
ENST00000327237.7	111	19	s1_r2	s1
ENST00000327247.9	145	9	s1_r2	s1
ENST00000327283.7	15	6	s1_r2	s1
ENST00000327299.8	60	10	s1_r2	s1
ENST00000327300.12	151	21	s1_r2	s1
ENST00000327304.10	83	4	s1_r2	s1
ENST00000327347.10	93	10	s1_r2	s1
ENST00000327365.10	135	1	s1_r2	s1
ENST00000327367.9	17	4	s1_r2	s1
ENST00000327374.9	66	2	s1_r2	s1
ENST00000327419.7	38	1	s1_r2	s1
ENST00000327428.10	37	7	s1_r2	s1
ENST00000327435.11	104	27	s1_r2	s1
ENST00000327443.9	43	2	s1_r2	s1
ENST00000327470.6	74	3	s1_r2	s1
ENST00000327473.9	160	1	s1_r2	s1
ENST00000327490.8	34	13	s1_r2	s1
ENST00000327492.4	45	10	s1_r2	s1
ENST00000327535.6	73	1	s1_r2	s1
ENST00000327551.6	31	1	s1_r2	s1
ENST00000327555.5	39	2	s1_r2	s1
ENST00000327570.13	168	2	s1_r2	s1
ENST00000327628.10	75	1	s1_r2	s1
ENST00000327673.4	164	3	s1_r2	s1
ENST00000327680.7	33	1	s1_r2	s1
ENST00000327697.11	81	4	s1_r2	s1
ENST00000327761.7	154	7	s1_r2	s1
ENST00000327772.7	37	20	s1_r2	s1
ENST00000327773.7	94	31	s1_r2	s1
ENST00000327787.13	79	4	s1_r2	s1
ENST00000327800.10	31	2	s1_r2	s1
ENST00000327812.12	35	1	s1_r2	s1
ENST00000327827.12	47	25	s1_r2	s1
ENST00000327858.11	144	6	s1_r2	s1
ENST00000327877.10	19	3	s1_r2	s1
ENST00000327883.11	240	1	s1_r2	s1
ENST00000327892.13	61	23	s1_r2	s1
ENST00000328024.11	170	8	s1_r2	s1
ENST00000328046.8	164	1	s1_r2	s1
ENST00000328070.10	46	1	s1_r2	s1
ENST00000328089.11	62	7	s1_r2	s1
ENST00000328090.9	56	7	s1_r2	s1
ENST00000328194.8	137	23	s1_r2	s1
ENST00000328195.8	42	5	s1_r2	s1
ENST00000328252.4	51	119	s1_r2	s1
ENST00000328257.13	116	9	s1_r2	s1
ENST00000328268.9	57	35	s1_r2	s1
ENST00000328299.4	72	1	s1_r2	s1
ENST00000328300.11	50	6	s1_r2	s1
ENST00000328306.4	92	1	s1_r2	s1
ENST00000328379.6	53	14	s1_r2	s1
ENST00000328381.10	71	1	s1_r2	s1
ENST00000328434.8	29	10	s1_r2	s1
ENST00000328459.11	46	5	s1_r2	s1
ENST00000328514.11	159	2	s1_r2	s1
ENST00000328540.8	219	1	s1_r2	s1
ENST00000328550.6	86	1	s1_r2	s1
ENST00000328554.9	27	2	s1_r2	s1
ENST00000328559.11	143	1	s1_r2	s1
ENST00000328568.9	116	1	s1_r2	s1
ENST00000328599.4	22	3	s1_r2	s1
ENST00000328631.10	97	8	s1_r2	s1
ENST00000328649.11	72	39	s1_r2	s1
ENST00000328654.10	149	2	s1_r2	s1
ENST00000328663.8	202	1	s1_r2	s1
ENST00000328666.11	143	1	s1_r2	s1
ENST00000328668.8	192	1	s1_r2	s1
ENST00000328697.11	3	1	s1_r2	s1
ENST00000328703.12	59	31	s1_r2	s1
ENST00000328709.8	30	3	s1_r2	s1
ENST00000328724.9	91	5	s1_r2	s1
ENST00000328736.7	25	2	s1_r2	s1
ENST00000328766.9	56	2	s1_r2	s1
ENST00000328771.9	68	3	s1_r2	s1
ENST00000328827.9	44	10	s1_r2	s1
ENST00000328834.9	54	2	s1_r2	s1
ENST00000328848.6	55	45	s1_r2	s1
ENST00000328850.8	92	1	s1_r2	s1
ENST00000328879.9	33	5	s1_r2	s1
ENST00000328914.5	109	3	s1_r2	s1
ENST00000328916.7	169	72	s1_r2	s1
ENST00000328923.8	33	19	s1_r2	s1
ENST00000328945.7	60	1	s1_r2	s1
ENST00000328965.9	43	16	s1_r2	s1
ENST00000329047.13	145	6	s1_r2	s1
ENST00000329101.8	193	1	s1_r2	s1
ENST00000329138.9	90	20	s1_r2	s1
ENST00000329146.9	55	42	s1_r2	s1
ENST00000329152.7	139	1	s1_r2	s1
ENST00000329214.13	34	2	s1_r2	s1
ENST00000329235.6	145	5	s1_r2	s1
ENST00000329236.8	179	1	s1_r2	s1
ENST00000329245.9	15	2	s1_r2	s1
ENST00000329251.5	56	587	s1_r2	s1
ENST00000329271.8	14	9	s1_r2	s1
ENST00000329276.10	103	7	s1_r2	s1
ENST00000329305.6	112	15	s1_r2	s1
ENST00000329309.4	42	1	s1_r2	s1
ENST00000329321.4	29	2	s1_r2	s1
ENST00000329378.7	67	1	s1_r2	s1
ENST00000329399.7	108	2	s1_r2	s1
ENST00000329406.5	106	1	s1_r2	s1
ENST00000329421.8	66	44	s1_r2	s1
ENST00000329433.10	143	2	s1_r2	s1
ENST00000329474.7	107	2	s1_r2	s1
ENST00000329516.8	33	2	s1_r2	s1
ENST00000329548.5	112	11	s1_r2	s1
ENST00000329559.8	66	18	s1_r2	s1
ENST00000329565.6	179	3	s1_r2	s1
ENST00000329582.9	31	1	s1_r2	s1
ENST00000329608.11	146	20	s1_r2	s1
ENST00000329623.11	27	1	s1_r2	s1
ENST00000329627.11	71	2	s1_r2	s1
ENST00000329629.8	143	2	s1_r2	s1
ENST00000329630.10	11	2	s1_r2	s1
ENST00000329665.5	149	5	s1_r2	s1
ENST00000329687.8	72	2	s1_r2	s1
ENST00000329713.5	17	8	s1_r2	s1
ENST00000329734.4	116	1	s1_r2	s1
ENST00000329759.6	66	1	s1_r2	s1
ENST00000329841.10	154	10	s1_r2	s1
ENST00000329875.13	59	26	s1_r2	s1
ENST00000329886.11	34	1	s1_r2	s1
ENST00000329908.12	37	5	s1_r2	s1
ENST00000329957.7	94	6	s1_r2	s1
ENST00000329962.11	114	1	s1_r2	s1
ENST00000329966.10	159	4	s1_r2	s1
ENST00000329967.11	54	30	s1_r2	s1
ENST00000329970.8	31	14	s1_r2	s1
ENST00000330010.12	123	2	s1_r2	s1
ENST00000330029.6	83	45	s1_r2	s1
ENST00000330045.12	35	4	s1_r2	s1
ENST00000330062.8	35	36	s1_r2	s1
ENST00000330070.6	22	10	s1_r2	s1
ENST00000330083.6	31	1	s1_r2	s1
ENST00000330106.5	37	5	s1_r2	s1
ENST00000330125.10	137	1	s1_r2	s1
ENST00000330133.5	80	27	s1_r2	s1
ENST00000330137.12	128	8	s1_r2	s1
ENST00000330143.8	83	1	s1_r2	s1
ENST00000330149.10	35	6	s1_r2	s1
ENST00000330154.6	63	6	s1_r2	s1
ENST00000330173.6	33	2	s1_r2	s1
ENST00000330181.9	49	3	s1_r2	s1
ENST00000330188.13	94	3	s1_r2	s1
ENST00000330205.10	63	1	s1_r2	s1
ENST00000330208.6	32	1	s1_r2	s1
ENST00000330263.5	108	19	s1_r2	s1
ENST00000330280.11	135	1	s1_r2	s1
ENST00000330295.10	102	12	s1_r2	s1
ENST00000330317.6	172	1	s1_r2	s1
ENST00000330333.11	133	28	s1_r2	s1
ENST00000330342.8	157	3	s1_r2	s1
ENST00000330374.7	178	10	s1_r2	s1
ENST00000330386.7	153	1	s1_r2	s1
ENST00000330387.11	47	26	s1_r2	s1
ENST00000330394.3	40	1	s1_r2	s1
ENST00000330398.9	57	48	s1_r2	s1
ENST00000330452.8	202	5	s1_r2	s1
ENST00000330459.8	117	18	s1_r2	s1
ENST00000330494.12	54	1	s1_r2	s1
ENST00000330503.12	122	11	s1_r2	s1
ENST00000330537.10	145	19	s1_r2	s1
ENST00000330574.2	60	8	s1_r2	s1
ENST00000330619.13	81	1	s1_r2	s1
ENST00000330634.11	62	16	s1_r2	s1
ENST00000330636.9	75	24	s1_r2	s1
ENST00000330651.11	127	1	s1_r2	s1
ENST00000330675.12	32	1	s1_r2	s1
ENST00000330687.8	259	1	s1_r2	s1
ENST00000330688.9	192	4	s1_r2	s1
ENST00000330689.6	16	2	s1_r2	s1
ENST00000330710.10	92	1	s1_r2	s1
ENST00000330720.7	108	38	s1_r2	s1
ENST00000330752.12	34	2	s1_r2	s1
ENST00000330753.6	139	6	s1_r2	s1
ENST00000330794.9	31	5	s1_r2	s1
ENST00000330796.9	141	1	s1_r2	s1
ENST00000330817.11	44	9	s1_r2	s1
ENST00000330828.3	217	1	s1_r2	s1
ENST00000330852.10	80	3	s1_r2	s1
ENST00000330871.3	162	2	s1_r2	s1
ENST00000330877.7	121	1	s1_r2	s1
ENST00000330899.5	134	63	s1_r2	s1
ENST00000330909.12	98	1	s1_r2	s1
ENST00000330912.7	46	1	s1_r2	s1
ENST00000330914.7	132	3	s1_r2	s1
ENST00000330938.8	53	150	s1_r2	s1
ENST00000330964.10	52	193	s1_r2	s1
ENST00000330978.3	46	12	s1_r2	s1
ENST00000331079.11	192	1	s1_r2	s1
ENST00000331134.11	73	23	s1_r2	s1
ENST00000331173.6	24	3	s1_r2	s1
ENST00000331200.8	46	26	s1_r2	s1
ENST00000331222.6	36	2	s1_r2	s1
ENST00000331239.8	58	2	s1_r2	s1
ENST00000331242.12	183	2	s1_r2	s1
ENST00000331244.10	56	17	s1_r2	s1
ENST00000331268.9	75	21	s1_r2	s1
ENST00000331272.9	129	1	s1_r2	s1
ENST00000331314.11	206	4	s1_r2	s1
ENST00000331320.12	120	3	s1_r2	s1
ENST00000331327.5	138	6	s1_r2	s1
ENST00000331334.5	104	14	s1_r2	s1
ENST00000331343.11	98	3	s1_r2	s1
ENST00000331366.10	38	2	s1_r2	s1
ENST00000331380.4	94	1	s1_r2	s1
ENST00000331426.6	38	1	s1_r2	s1
ENST00000331434.7	130	7	s1_r2	s1
ENST00000331457.9	134	30	s1_r2	s1
ENST00000331479.4	52	4	s1_r2	s1
ENST00000331483.9	141	389	s1_r2	s1
ENST00000331497.3	80	33	s1_r2	s1
ENST00000331523.7	59	147	s1_r2	s1
ENST00000331536.8	28	2	s1_r2	s1
ENST00000331552.12	63	1	s1_r2	s1
ENST00000331565.5	242	1	s1_r2	s1
ENST00000331569.6	91	4	s1_r2	s1
ENST00000331573.8	63	11	s1_r2	s1
ENST00000331595.9	142	45	s1_r2	s1
ENST00000331597.9	98	17	s1_r2	s1
ENST00000331666.11	48	25	s1_r2	s1
ENST00000331677.7	32	12	s1_r2	s1
ENST00000331710.10	63	4	s1_r2	s1
ENST00000331728.9	48	6	s1_r2	s1
ENST00000331738.12	160	1	s1_r2	s1
ENST00000331758.8	49	2	s1_r2	s1
ENST00000331762.7	176	2	s1_r2	s1
ENST00000331768.10	56	14	s1_r2	s1
ENST00000331808.5	27	18	s1_r2	s1
ENST00000331817.6	117	4	s1_r2	s1
ENST00000331825.11	58	1480	s1_r2	s1
ENST00000331826.12	86	1	s1_r2	s1
ENST00000331835.10	106	114	s1_r2	s1
ENST00000331872.11	110	9	s1_r2	s1
ENST00000331886.10	59	2	s1_r2	s1
ENST00000331890.6	252	1	s1_r2	s1
ENST00000331923.9	13	3	s1_r2	s1
ENST00000331968.11	25	4	s1_r2	s1
ENST00000332047.10	49	3	s1_r2	s1
ENST00000332050.10	100	2	s1_r2	s1
ENST00000332065.9	123	11	s1_r2	s1
ENST00000332112.8	106	1	s1_r2	s1
ENST00000332118.11	45	48	s1_r2	s1
ENST00000332127.8	218	5	s1_r2	s1
ENST00000332175.12	52	1	s1_r2	s1
ENST00000332180.10	121	6	s1_r2	s1
ENST00000332211.10	81	58	s1_r2	s1
ENST00000332231.9	44	6	s1_r2	s1
ENST00000332246.10	109	3	s1_r2	s1
ENST00000332262.10	124	1	s1_r2	s1
ENST00000332272.9	34	2	s1_r2	s1
ENST00000332290.3	156	8	s1_r2	s1
ENST00000332298.9	36	7	s1_r2	s1
ENST00000332303.6	106	7	s1_r2	s1
ENST00000332349.5	192	4	s1_r2	s1
ENST00000332395.7	34	8	s1_r2	s1
ENST00000332408.9	73	2	s1_r2	s1
ENST00000332431.5	70	1	s1_r2	s1
ENST00000332435.10	191	1	s1_r2	s1
ENST00000332439.5	174	1	s1_r2	s1
ENST00000332496.10	93	1	s1_r2	s1
ENST00000332499.4	42	13	s1_r2	s1
ENST00000332503.6	28	2	s1_r2	s1
ENST00000332556.5	154	66	s1_r2	s1
ENST00000332592.7	220	1	s1_r2	s1
ENST00000332598.7	111	175	s1_r2	s1
ENST00000332624.8	65	10	s1_r2	s1
ENST00000332629.7	105	1	s1_r2	s1
ENST00000332674.9	130	7	s1_r2	s1
ENST00000332680.8	186	6	s1_r2	s1
ENST00000332687.11	91	7	s1_r2	s1
ENST00000332707.10	132	44	s1_r2	s1
ENST00000332725.7	41	3	s1_r2	s1
ENST00000332780.4	109	4	s1_r2	s1
ENST00000332783.12	107	2	s1_r2	s1
ENST00000332810.4	26	5	s1_r2	s1
ENST00000332830.9	83	4	s1_r2	s1
ENST00000332843.3	102	1	s1_r2	s1
ENST00000332853.9	118	4	s1_r2	s1
ENST00000332858.10	207	3	s1_r2	s1
ENST00000332859.11	64	48	s1_r2	s1
ENST00000332884.11	97	5	s1_r2	s1
ENST00000332896.8	172	5	s1_r2	s1
ENST00000333003.10	202	1	s1_r2	s1
ENST00000333007.8	117	2	s1_r2	s1
ENST00000333027.7	157	2	s1_r2	s1
ENST00000333050.7	113	8	s1_r2	s1
ENST00000333055.8	159	12	s1_r2	s1
ENST00000333082.7	140	1	s1_r2	s1
ENST00000333090.5	128	23	s1_r2	s1
ENST00000333119.7	41	29	s1_r2	s1
ENST00000333130.4	54	14	s1_r2	s1
ENST00000333137.12	87	17	s1_r2	s1
ENST00000333167.13	51	4	s1_r2	s1
ENST00000333188.10	93	48	s1_r2	s1
ENST00000333201.13	300	2	s1_r2	s1
ENST00000333202.8	34	4	s1_r2	s1
ENST00000333206.10	275	1	s1_r2	s1
ENST00000333229.6	282	1	s1_r2	s1
ENST00000333256.11	68	20	s1_r2	s1
ENST00000333305.5	98	5	s1_r2	s1
ENST00000333314.3	173	1	s1_r2	s1
ENST00000333371.8	82	1	s1_r2	s1
ENST00000333396.11	89	1	s1_r2	s1
ENST00000333421.7	52	2	s1_r2	s1
ENST00000333449.9	76	34	s1_r2	s1
ENST00000333486.4	98	5	s1_r2	s1
ENST00000333503.8	73	13	s1_r2	s1
ENST00000333511.9	116	3	s1_r2	s1
ENST00000333590.6	273	1	s1_r2	s1
ENST00000333611.8	178	1	s1_r2	s1
ENST00000333628.4	106	34	s1_r2	s1
ENST00000333634.10	46	4	s1_r2	s1
ENST00000333651.11	128	10	s1_r2	s1
ENST00000333676.8	84	28	s1_r2	s1
ENST00000333677.7	84	1	s1_r2	s1
ENST00000333725.10	70	1	s1_r2	s1
ENST00000333751.8	4	1	s1_r2	s1
ENST00000333762.6	38	14	s1_r2	s1
ENST00000333775.9	45	11	s1_r2	s1
ENST00000333896.5	67	5	s1_r2	s1
ENST00000333916.8	126	4	s1_r2	s1
ENST00000333924.6	99	1	s1_r2	s1
ENST00000333926.6	105	11	s1_r2	s1
ENST00000333942.10	29	3	s1_r2	s1
ENST00000333957.8	30	1	s1_r2	s1
ENST00000333972.11	111	3	s1_r2	s1
ENST00000333990.10	190	1	s1_r2	s1
ENST00000334047.12	83	17	s1_r2	s1
ENST00000334062.8	258	6	s1_r2	s1
ENST00000334082.11	27	2	s1_r2	s1
ENST00000334100.10	82	2	s1_r2	s1
ENST00000334116.7	65	3	s1_r2	s1
ENST00000334121.11	194	3	s1_r2	s1
ENST00000334133.9	50	28	s1_r2	s1
ENST00000334136.11	130	2	s1_r2	s1
ENST00000334141.7	201	1	s1_r2	s1
ENST00000334163.4	16	8	s1_r2	s1
ENST00000334205.9	34	4	s1_r2	s1
ENST00000334211.12	91	2	s1_r2	s1
ENST00000334213.10	34	2	s1_r2	s1
ENST00000334218.9	74	2	s1_r2	s1
ENST00000334220.9	95	6	s1_r2	s1
ENST00000334256.9	142	5	s1_r2	s1
ENST00000334270.3	117	2	s1_r2	s1
ENST00000334274.9	83	5	s1_r2	s1
ENST00000334295.9	87	16	s1_r2	s1
ENST00000334304.10	219	4	s1_r2	s1
ENST00000334307.10	50	3	s1_r2	s1
ENST00000334318.10	142	1	s1_r2	s1
ENST00000334350.7	199	5	s1_r2	s1
ENST00000334351.8	22	10	s1_r2	s1
ENST00000334352.8	173	2	s1_r2	s1
ENST00000334370.8	132	2	s1_r2	s1
ENST00000334379.11	96	2	s1_r2	s1
ENST00000334398.8	87	3	s1_r2	s1
ENST00000334462.10	49	1	s1_r2	s1
ENST00000334464.7	145	6	s1_r2	s1
ENST00000334475.10	128	2	s1_r2	s1
ENST00000334478.9	90	59	s1_r2	s1
ENST00000334482.9	30	1	s1_r2	s1
ENST00000334510.9	68	1	s1_r2	s1
ENST00000334512.10	187	12	s1_r2	s1
ENST00000334527.12	134	31	s1_r2	s1
ENST00000334530.9	119	1	s1_r2	s1
ENST00000334534.10	273	1	s1_r2	s1
ENST00000334538.13	294	3	s1_r2	s1
ENST00000334554.12	44	5	s1_r2	s1
ENST00000334571.7	13	2	s1_r2	s1
ENST00000334583.11	72	3	s1_r2	s1
ENST00000334598.12	49	6	s1_r2	s1
ENST00000334635.10	52	3	s1_r2	s1
ENST00000334651.11	85	13	s1_r2	s1
ENST00000334660.10	67	21	s1_r2	s1
ENST00000334661.5	126	1	s1_r2	s1
ENST00000334678.8	114	28	s1_r2	s1
ENST00000334681.9	62	1	s1_r2	s1
ENST00000334690.11	155	5	s1_r2	s1
ENST00000334696.11	173	3	s1_r2	s1
ENST00000334701.11	91	12	s1_r2	s1
ENST00000334705.12	154	11	s1_r2	s1
ENST00000334731.7	132	3	s1_r2	s1
ENST00000334736.7	144	2	s1_r2	s1
ENST00000334743.9	34	4	s1_r2	s1
ENST00000334746.10	165	1	s1_r2	s1
ENST00000334785.12	76	5	s1_r2	s1
ENST00000334801.7	35	6	s1_r2	s1
ENST00000334805.11	51	2	s1_r2	s1
ENST00000334816.12	142	4	s1_r2	s1
ENST00000334828.6	61	342	s1_r2	s1
ENST00000334869.9	185	7	s1_r2	s1
ENST00000334888.9	105	3	s1_r2	s1
ENST00000334955.13	41	2	s1_r2	s1
ENST00000334956.15	52	35	s1_r2	s1
ENST00000334961.11	108	1	s1_r2	s1
ENST00000334975.13	133	1	s1_r2	s1
ENST00000334976.11	182	26	s1_r2	s1
ENST00000334982.9	154	10	s1_r2	s1
ENST00000334983.10	124	8	s1_r2	s1
ENST00000335005.10	154	3	s1_r2	s1
ENST00000335007.10	138	14	s1_r2	s1
ENST00000335117.9	14	2	s1_r2	s1
ENST00000335119.4	69	1	s1_r2	s1
ENST00000335154.10	37	5	s1_r2	s1
ENST00000335171.10	157	1	s1_r2	s1
ENST00000335174.6	174	1	s1_r2	s1
ENST00000335181.10	56	440	s1_r2	s1
ENST00000335183.11	26	1	s1_r2	s1
ENST00000335251.11	7	1	s1_r2	s1
ENST00000335255.10	145	16	s1_r2	s1
ENST00000335263.9	76	1	s1_r2	s1
ENST00000335272.10	137	15	s1_r2	s1
ENST00000335281.8	95	1	s1_r2	s1
ENST00000335290.10	103	2	s1_r2	s1
ENST00000335312.8	53	8	s1_r2	s1
ENST00000335325.9	32	8	s1_r2	s1
ENST00000335350.10	92	14	s1_r2	s1
ENST00000335351.8	68	4	s1_r2	s1
ENST00000335367.7	145	1	s1_r2	s1
ENST00000335390.6	57	2	s1_r2	s1
ENST00000335420.10	24	5	s1_r2	s1
ENST00000335438.7	93	1	s1_r2	s1
ENST00000335464.10	131	4	s1_r2	s1
ENST00000335472.12	24	1	s1_r2	s1
